,Cover_Type,Id
11022,5,26143
11023,5,26144
11024,5,26145
11025,5,26146
11026,3,26147
11027,5,26148
11028,6,26149
11029,3,26150
11030,3,26151
11031,3,26152
11032,6,26153
11033,6,26154
11034,3,26155
11035,6,26156
11036,3,26157
11037,3,26158
11038,5,26159
11039,5,26160
11040,5,26161
11041,5,26162
11042,5,26163
11043,5,26164
11044,5,26165
11045,3,26166
11046,3,26167
11047,6,26168
11048,6,26169
11049,6,26170
11050,6,26171
11051,6,26172
11052,2,26173
11053,2,26174
11054,2,26175
11055,2,26176
11056,3,26177
11057,3,26178
11058,2,26179
11059,2,26180
11060,2,26181
11061,2,26182
11062,5,26183
11063,5,26184
11064,2,26185
11065,2,26186
11066,2,26187
11067,2,26188
11068,2,26189
11069,2,26190
11070,2,26191
11071,2,26192
11072,5,26193
11073,5,26194
11074,5,26195
11075,5,26196
11076,5,26197
11077,5,26198
11078,5,26199
11079,5,26200
11080,5,26201
11081,5,26202
11082,5,26203
11083,5,26204
11084,5,26205
11085,5,26206
11086,5,26207
11087,5,26208
11088,5,26209
11089,5,26210
11090,5,26211
11091,7,26212
11092,7,26213
11093,7,26214
11094,2,26215
11095,2,26216
11096,2,26217
11097,2,26218
11098,2,26219
11099,2,26220
11100,2,26221
11101,2,26222
11102,2,26223
11103,2,26224
11104,2,26225
11105,2,26226
11106,2,26227
11107,2,26228
11108,2,26229
11109,2,26230
11110,2,26231
11111,2,26232
11112,1,26233
11113,1,26234
11114,1,26235
11115,1,26236
11116,1,26237
11117,2,26238
11118,2,26239
11119,2,26240
11120,2,26241
11121,1,26242
11122,1,26243
11123,1,26244
11124,1,26245
11125,1,26246
11126,1,26247
11127,1,26248
11128,1,26249
11129,1,26250
11130,1,26251
11131,1,26252
11132,1,26253
11133,1,26254
11134,1,26255
11135,1,26256
11136,1,26257
11137,1,26258
11138,1,26259
11139,1,26260
11140,1,26261
11141,1,26262
11142,1,26263
11143,1,26264
11144,1,26265
11145,1,26266
11146,1,26267
11147,1,26268
11148,1,26269
11149,1,26270
11150,2,26271
11151,2,26272
11152,2,26273
11153,2,26274
11154,2,26275
11155,2,26276
11156,2,26277
11157,2,26278
11158,2,26279
11159,2,26280
11160,1,26281
11161,2,26282
11162,1,26283
11163,1,26284
11164,1,26285
11165,1,26286
11166,1,26287
11167,1,26288
11168,1,26289
11169,1,26290
11170,1,26291
11171,1,26292
11172,1,26293
11173,1,26294
11174,1,26295
11175,1,26296
11176,1,26297
11177,1,26298
11178,5,26299
11179,5,26300
11180,5,26301
11181,5,26302
11182,3,26303
11183,3,26304
11184,3,26305
11185,3,26306
11186,3,26307
11187,5,26308
11188,5,26309
11189,5,26310
11190,5,26311
11191,5,26312
11192,3,26313
11193,6,26314
11194,6,26315
11195,6,26316
11196,5,26317
11197,5,26318
11198,5,26319
11199,3,26320
11200,3,26321
11201,3,26322
11202,3,26323
11203,3,26324
11204,3,26325
11205,3,26326
11206,5,26327
11207,5,26328
11208,5,26329
11209,5,26330
11210,3,26331
11211,3,26332
11212,6,26333
11213,6,26334
11214,3,26335
11215,3,26336
11216,3,26337
11217,3,26338
11218,3,26339
11219,6,26340
11220,3,26341
11221,3,26342
11222,5,26343
11223,5,26344
11224,5,26345
11225,5,26346
11226,5,26347
11227,5,26348
11228,5,26349
11229,5,26350
11230,3,26351
11231,3,26352
11232,3,26353
11233,3,26354
11234,2,26355
11235,6,26356
11236,6,26357
11237,6,26358
11238,6,26359
11239,6,26360
11240,3,26361
11241,3,26362
11242,2,26363
11243,2,26364
11244,2,26365
11245,2,26366
11246,2,26367
11247,2,26368
11248,2,26369
11249,2,26370
11250,2,26371
11251,2,26372
11252,2,26373
11253,2,26374
11254,2,26375
11255,2,26376
11256,2,26377
11257,5,26378
11258,5,26379
11259,5,26380
11260,5,26381
11261,5,26382
11262,5,26383
11263,5,26384
11264,5,26385
11265,5,26386
11266,5,26387
11267,5,26388
11268,5,26389
11269,5,26390
11270,5,26391
11271,5,26392
11272,5,26393
11273,5,26394
11274,5,26395
11275,2,26396
11276,5,26397
11277,7,26398
11278,7,26399
11279,7,26400
11280,2,26401
11281,2,26402
11282,2,26403
11283,2,26404
11284,2,26405
11285,2,26406
11286,2,26407
11287,2,26408
11288,2,26409
11289,2,26410
11290,2,26411
11291,2,26412
11292,2,26413
11293,2,26414
11294,2,26415
11295,2,26416
11296,2,26417
11297,2,26418
11298,2,26419
11299,2,26420
11300,1,26421
11301,1,26422
11302,1,26423
11303,1,26424
11304,1,26425
11305,1,26426
11306,2,26427
11307,2,26428
11308,1,26429
11309,1,26430
11310,1,26431
11311,1,26432
11312,1,26433
11313,1,26434
11314,1,26435
11315,1,26436
11316,1,26437
11317,1,26438
11318,1,26439
11319,1,26440
11320,1,26441
11321,1,26442
11322,1,26443
11323,1,26444
11324,1,26445
11325,1,26446
11326,1,26447
11327,1,26448
11328,1,26449
11329,1,26450
11330,1,26451
11331,1,26452
11332,1,26453
11333,1,26454
11334,1,26455
11335,1,26456
11336,1,26457
11337,2,26458
11338,2,26459
11339,2,26460
11340,2,26461
11341,2,26462
11342,2,26463
11343,2,26464
11344,1,26465
11345,1,26466
11346,2,26467
11347,2,26468
11348,1,26469
11349,1,26470
11350,1,26471
11351,1,26472
11352,1,26473
11353,1,26474
11354,1,26475
11355,1,26476
11356,1,26477
11357,1,26478
11358,1,26479
11359,1,26480
11360,1,26481
11361,1,26482
11362,1,26483
11363,1,26484
11364,5,26485
11365,5,26486
11366,5,26487
11367,5,26488
11368,3,26489
11369,3,26490
11370,5,26491
11371,5,26492
11372,5,26493
11373,5,26494
11374,5,26495
11375,5,26496
11376,5,26497
11377,5,26498
11378,5,26499
11379,5,26500
11380,3,26501
11381,3,26502
11382,6,26503
11383,6,26504
11384,3,26505
11385,5,26506
11386,3,26507
11387,3,26508
11388,3,26509
11389,3,26510
11390,3,26511
11391,3,26512
11392,3,26513
11393,3,26514
11394,5,26515
11395,5,26516
11396,5,26517
11397,3,26518
11398,6,26519
11399,3,26520
11400,3,26521
11401,3,26522
11402,3,26523
11403,3,26524
11404,5,26525
11405,5,26526
11406,3,26527
11407,5,26528
11408,5,26529
11409,5,26530
11410,5,26531
11411,5,26532
11412,5,26533
11413,3,26534
11414,3,26535
11415,3,26536
11416,3,26537
11417,5,26538
11418,2,26539
11419,2,26540
11420,3,26541
11421,6,26542
11422,6,26543
11423,3,26544
11424,3,26545
11425,3,26546
11426,6,26547
11427,6,26548
11428,6,26549
11429,6,26550
11430,6,26551
11431,6,26552
11432,2,26553
11433,2,26554
11434,2,26555
11435,2,26556
11436,2,26557
11437,2,26558
11438,2,26559
11439,2,26560
11440,2,26561
11441,5,26562
11442,5,26563
11443,5,26564
11444,5,26565
11445,5,26566
11446,5,26567
11447,5,26568
11448,5,26569
11449,5,26570
11450,5,26571
11451,5,26572
11452,5,26573
11453,5,26574
11454,5,26575
11455,5,26576
11456,5,26577
11457,5,26578
11458,2,26579
11459,5,26580
11460,5,26581
11461,2,26582
11462,7,26583
11463,7,26584
11464,7,26585
11465,7,26586
11466,2,26587
11467,2,26588
11468,2,26589
11469,2,26590
11470,2,26591
11471,2,26592
11472,2,26593
11473,2,26594
11474,2,26595
11475,2,26596
11476,2,26597
11477,2,26598
11478,2,26599
11479,2,26600
11480,2,26601
11481,2,26602
11482,2,26603
11483,2,26604
11484,2,26605
11485,2,26606
11486,1,26607
11487,1,26608
11488,1,26609
11489,1,26610
11490,1,26611
11491,2,26612
11492,2,26613
11493,2,26614
11494,1,26615
11495,1,26616
11496,1,26617
11497,1,26618
11498,1,26619
11499,1,26620
11500,1,26621
11501,1,26622
11502,1,26623
11503,1,26624
11504,1,26625
11505,1,26626
11506,1,26627
11507,1,26628
11508,1,26629
11509,1,26630
11510,1,26631
11511,1,26632
11512,1,26633
11513,2,26634
11514,2,26635
11515,1,26636
11516,1,26637
11517,1,26638
11518,1,26639
11519,1,26640
11520,1,26641
11521,1,26642
11522,2,26643
11523,2,26644
11524,2,26645
11525,2,26646
11526,2,26647
11527,2,26648
11528,2,26649
11529,2,26650
11530,2,26651
11531,1,26652
11532,2,26653
11533,2,26654
11534,1,26655
11535,1,26656
11536,1,26657
11537,1,26658
11538,1,26659
11539,1,26660
11540,2,26661
11541,1,26662
11542,1,26663
11543,1,26664
11544,1,26665
11545,1,26666
11546,1,26667
11547,1,26668
11548,5,26669
11549,5,26670
11550,5,26671
11551,5,26672
11552,5,26673
11553,5,26674
11554,5,26675
11555,5,26676
11556,5,26677
11557,1,26678
11558,1,26679
11559,1,26680
11560,6,26681
11561,3,26682
11562,3,26683
11563,3,26684
11564,3,26685
11565,3,26686
11566,6,26687
11567,6,26688
11568,3,26689
11569,3,26690
11570,6,26691
11571,3,26692
11572,3,26693
11573,3,26694
11574,3,26695
11575,3,26696
11576,3,26697
11577,3,26698
11578,5,26699
11579,5,26700
11580,3,26701
11581,6,26702
11582,6,26703
11583,6,26704
11584,6,26705
11585,3,26706
11586,3,26707
11587,5,26708
11588,3,26709
11589,3,26710
11590,5,26711
11591,5,26712
11592,5,26713
11593,3,26714
11594,3,26715
11595,5,26716
11596,3,26717
11597,3,26718
11598,3,26719
11599,3,26720
11600,5,26721
11601,5,26722
11602,3,26723
11603,3,26724
11604,3,26725
11605,3,26726
11606,6,26727
11607,6,26728
11608,6,26729
11609,6,26730
11610,6,26731
11611,6,26732
11612,6,26733
11613,2,26734
11614,2,26735
11615,2,26736
11616,2,26737
11617,2,26738
11618,2,26739
11619,2,26740
11620,2,26741
11621,2,26742
11622,2,26743
11623,2,26744
11624,5,26745
11625,5,26746
11626,5,26747
11627,5,26748
11628,5,26749
11629,5,26750
11630,5,26751
11631,5,26752
11632,5,26753
11633,5,26754
11634,5,26755
11635,5,26756
11636,5,26757
11637,5,26758
11638,5,26759
11639,5,26760
11640,5,26761
11641,5,26762
11642,2,26763
11643,7,26764
11644,7,26765
11645,7,26766
11646,7,26767
11647,7,26768
11648,7,26769
11649,7,26770
11650,2,26771
11651,2,26772
11652,2,26773
11653,2,26774
11654,2,26775
11655,2,26776
11656,2,26777
11657,2,26778
11658,2,26779
11659,2,26780
11660,2,26781
11661,2,26782
11662,2,26783
11663,2,26784
11664,2,26785
11665,2,26786
11666,2,26787
11667,2,26788
11668,1,26789
11669,1,26790
11670,1,26791
11671,1,26792
11672,1,26793
11673,1,26794
11674,1,26795
11675,2,26796
11676,2,26797
11677,2,26798
11678,2,26799
11679,1,26800
11680,1,26801
11681,1,26802
11682,1,26803
11683,1,26804
11684,1,26805
11685,1,26806
11686,1,26807
11687,1,26808
11688,1,26809
11689,1,26810
11690,1,26811
11691,1,26812
11692,1,26813
11693,1,26814
11694,1,26815
11695,1,26816
11696,1,26817
11697,1,26818
11698,2,26819
11699,2,26820
11700,1,26821
11701,1,26822
11702,1,26823
11703,1,26824
11704,2,26825
11705,2,26826
11706,2,26827
11707,2,26828
11708,2,26829
11709,2,26830
11710,2,26831
11711,2,26832
11712,2,26833
11713,2,26834
11714,2,26835
11715,1,26836
11716,1,26837
11717,1,26838
11718,1,26839
11719,1,26840
11720,1,26841
11721,1,26842
11722,1,26843
11723,1,26844
11724,1,26845
11725,1,26846
11726,1,26847
11727,1,26848
11728,5,26849
11729,1,26850
11730,1,26851
11731,6,26852
11732,6,26853
11733,1,26854
11734,5,26855
11735,5,26856
11736,5,26857
11737,1,26858
11738,1,26859
11739,1,26860
11740,1,26861
11741,6,26862
11742,6,26863
11743,6,26864
11744,6,26865
11745,6,26866
11746,6,26867
11747,3,26868
11748,3,26869
11749,3,26870
11750,3,26871
11751,3,26872
11752,6,26873
11753,3,26874
11754,3,26875
11755,3,26876
11756,3,26877
11757,3,26878
11758,3,26879
11759,3,26880
11760,6,26881
11761,6,26882
11762,3,26883
11763,3,26884
11764,5,26885
11765,3,26886
11766,3,26887
11767,5,26888
11768,5,26889
11769,5,26890
11770,3,26891
11771,3,26892
11772,3,26893
11773,3,26894
11774,3,26895
11775,3,26896
11776,3,26897
11777,3,26898
11778,5,26899
11779,5,26900
11780,5,26901
11781,5,26902
11782,3,26903
11783,3,26904
11784,6,26905
11785,6,26906
11786,6,26907
11787,3,26908
11788,3,26909
11789,6,26910
11790,6,26911
11791,6,26912
11792,2,26913
11793,2,26914
11794,2,26915
11795,2,26916
11796,2,26917
11797,2,26918
11798,2,26919
11799,2,26920
11800,2,26921
11801,2,26922
11802,2,26923
11803,2,26924
11804,2,26925
11805,2,26926
11806,2,26927
11807,2,26928
11808,2,26929
11809,5,26930
11810,5,26931
11811,5,26932
11812,5,26933
11813,5,26934
11814,5,26935
11815,5,26936
11816,5,26937
11817,5,26938
11818,5,26939
11819,5,26940
11820,5,26941
11821,2,26942
11822,7,26943
11823,7,26944
11824,7,26945
11825,7,26946
11826,7,26947
11827,7,26948
11828,1,26949
11829,1,26950
11830,1,26951
11831,1,26952
11832,1,26953
11833,1,26954
11834,2,26955
11835,2,26956
11836,2,26957
11837,2,26958
11838,2,26959
11839,2,26960
11840,2,26961
11841,2,26962
11842,2,26963
11843,2,26964
11844,2,26965
11845,2,26966
11846,2,26967
11847,2,26968
11848,1,26969
11849,1,26970
11850,1,26971
11851,1,26972
11852,1,26973
11853,2,26974
11854,2,26975
11855,2,26976
11856,2,26977
11857,2,26978
11858,1,26979
11859,1,26980
11860,1,26981
11861,1,26982
11862,1,26983
11863,1,26984
11864,1,26985
11865,1,26986
11866,1,26987
11867,1,26988
11868,1,26989
11869,1,26990
11870,1,26991
11871,1,26992
11872,1,26993
11873,1,26994
11874,1,26995
11875,1,26996
11876,1,26997
11877,1,26998
11878,2,26999
11879,2,27000
11880,2,27001
11881,1,27002
11882,1,27003
11883,2,27004
11884,2,27005
11885,1,27006
11886,2,27007
11887,2,27008
11888,2,27009
11889,2,27010
11890,2,27011
11891,2,27012
11892,1,27013
11893,2,27014
11894,1,27015
11895,2,27016
11896,1,27017
11897,1,27018
11898,1,27019
11899,1,27020
11900,1,27021
11901,1,27022
11902,1,27023
11903,1,27024
11904,1,27025
11905,1,27026
11906,1,27027
11907,5,27028
11908,1,27029
11909,6,27030
11910,3,27031
11911,6,27032
11912,1,27033
11913,5,27034
11914,5,27035
11915,5,27036
11916,1,27037
11917,1,27038
11918,1,27039
11919,1,27040
11920,6,27041
11921,6,27042
11922,6,27043
11923,6,27044
11924,6,27045
11925,6,27046
11926,3,27047
11927,3,27048
11928,3,27049
11929,3,27050
11930,3,27051
11931,3,27052
11932,3,27053
11933,3,27054
11934,3,27055
11935,3,27056
11936,3,27057
11937,3,27058
11938,3,27059
11939,3,27060
11940,6,27061
11941,3,27062
11942,3,27063
11943,5,27064
11944,3,27065
11945,3,27066
11946,5,27067
11947,5,27068
11948,5,27069
11949,3,27070
11950,3,27071
11951,3,27072
11952,3,27073
11953,3,27074
11954,3,27075
11955,3,27076
11956,3,27077
11957,3,27078
11958,3,27079
11959,3,27080
11960,5,27081
11961,5,27082
11962,5,27083
11963,5,27084
11964,6,27085
11965,6,27086
11966,6,27087
11967,6,27088
11968,3,27089
11969,3,27090
11970,6,27091
11971,3,27092
11972,3,27093
11973,6,27094
11974,2,27095
11975,2,27096
11976,2,27097
11977,2,27098
11978,2,27099
11979,2,27100
11980,2,27101
11981,2,27102
11982,2,27103
11983,2,27104
11984,2,27105
11985,2,27106
11986,2,27107
11987,2,27108
11988,2,27109
11989,2,27110
11990,2,27111
11991,2,27112
11992,2,27113
11993,5,27114
11994,5,27115
11995,5,27116
11996,5,27117
11997,5,27118
11998,5,27119
11999,5,27120
12000,2,27121
12001,2,27122
12002,2,27123
12003,7,27124
12004,7,27125
12005,7,27126
12006,7,27127
12007,7,27128
12008,7,27129
12009,7,27130
12010,1,27131
12011,1,27132
12012,1,27133
12013,1,27134
12014,1,27135
12015,1,27136
12016,1,27137
12017,2,27138
12018,2,27139
12019,2,27140
12020,2,27141
12021,2,27142
12022,2,27143
12023,2,27144
12024,2,27145
12025,2,27146
12026,2,27147
12027,2,27148
12028,2,27149
12029,1,27150
12030,1,27151
12031,1,27152
12032,1,27153
12033,1,27154
12034,1,27155
12035,2,27156
12036,2,27157
12037,2,27158
12038,2,27159
12039,2,27160
12040,1,27161
12041,1,27162
12042,1,27163
12043,1,27164
12044,1,27165
12045,1,27166
12046,1,27167
12047,1,27168
12048,1,27169
12049,1,27170
12050,1,27171
12051,1,27172
12052,1,27173
12053,1,27174
12054,1,27175
12055,1,27176
12056,1,27177
12057,2,27178
12058,2,27179
12059,2,27180
12060,2,27181
12061,2,27182
12062,2,27183
12063,2,27184
12064,2,27185
12065,2,27186
12066,2,27187
12067,2,27188
12068,1,27189
12069,2,27190
12070,2,27191
12071,1,27192
12072,1,27193
12073,1,27194
12074,1,27195
12075,1,27196
12076,1,27197
12077,1,27198
12078,1,27199
12079,1,27200
12080,1,27201
12081,1,27202
12082,1,27203
12083,1,27204
12084,5,27205
12085,1,27206
12086,6,27207
12087,3,27208
12088,1,27209
12089,1,27210
12090,5,27211
12091,5,27212
12092,5,27213
12093,1,27214
12094,1,27215
12095,1,27216
12096,1,27217
12097,1,27218
12098,1,27219
12099,6,27220
12100,6,27221
12101,3,27222
12102,3,27223
12103,3,27224
12104,3,27225
12105,3,27226
12106,3,27227
12107,6,27228
12108,3,27229
12109,3,27230
12110,3,27231
12111,3,27232
12112,3,27233
12113,3,27234
12114,3,27235
12115,3,27236
12116,3,27237
12117,3,27238
12118,3,27239
12119,5,27240
12120,3,27241
12121,3,27242
12122,5,27243
12123,5,27244
12124,5,27245
12125,5,27246
12126,3,27247
12127,3,27248
12128,3,27249
12129,3,27250
12130,3,27251
12131,3,27252
12132,3,27253
12133,3,27254
12134,3,27255
12135,5,27256
12136,5,27257
12137,5,27258
12138,5,27259
12139,6,27260
12140,6,27261
12141,6,27262
12142,3,27263
12143,3,27264
12144,3,27265
12145,3,27266
12146,3,27267
12147,3,27268
12148,6,27269
12149,2,27270
12150,2,27271
12151,2,27272
12152,2,27273
12153,2,27274
12154,2,27275
12155,2,27276
12156,2,27277
12157,2,27278
12158,2,27279
12159,2,27280
12160,2,27281
12161,2,27282
12162,2,27283
12163,2,27284
12164,2,27285
12165,2,27286
12166,2,27287
12167,2,27288
12168,2,27289
12169,2,27290
12170,5,27291
12171,5,27292
12172,5,27293
12173,6,27294
12174,6,27295
12175,6,27296
12176,6,27297
12177,6,27298
12178,2,27299
12179,2,27300
12180,7,27301
12181,7,27302
12182,7,27303
12183,7,27304
12184,7,27305
12185,7,27306
12186,1,27307
12187,1,27308
12188,1,27309
12189,1,27310
12190,1,27311
12191,1,27312
12192,1,27313
12193,1,27314
12194,1,27315
12195,1,27316
12196,2,27317
12197,2,27318
12198,2,27319
12199,2,27320
12200,2,27321
12201,2,27322
12202,2,27323
12203,2,27324
12204,2,27325
12205,2,27326
12206,2,27327
12207,1,27328
12208,1,27329
12209,1,27330
12210,1,27331
12211,1,27332
12212,1,27333
12213,1,27334
12214,2,27335
12215,2,27336
12216,2,27337
12217,2,27338
12218,2,27339
12219,1,27340
12220,1,27341
12221,1,27342
12222,1,27343
12223,1,27344
12224,1,27345
12225,1,27346
12226,1,27347
12227,1,27348
12228,1,27349
12229,1,27350
12230,1,27351
12231,1,27352
12232,1,27353
12233,1,27354
12234,2,27355
12235,2,27356
12236,2,27357
12237,2,27358
12238,2,27359
12239,2,27360
12240,2,27361
12241,1,27362
12242,2,27363
12243,2,27364
12244,1,27365
12245,2,27366
12246,2,27367
12247,1,27368
12248,1,27369
12249,1,27370
12250,1,27371
12251,1,27372
12252,1,27373
12253,1,27374
12254,1,27375
12255,1,27376
12256,1,27377
12257,1,27378
12258,1,27379
12259,5,27380
12260,1,27381
12261,6,27382
12262,6,27383
12263,1,27384
12264,1,27385
12265,5,27386
12266,5,27387
12267,5,27388
12268,5,27389
12269,5,27390
12270,5,27391
12271,1,27392
12272,1,27393
12273,1,27394
12274,1,27395
12275,1,27396
12276,6,27397
12277,3,27398
12278,3,27399
12279,3,27400
12280,3,27401
12281,3,27402
12282,3,27403
12283,3,27404
12284,3,27405
12285,3,27406
12286,3,27407
12287,3,27408
12288,3,27409
12289,3,27410
12290,3,27411
12291,3,27412
12292,3,27413
12293,5,27414
12294,3,27415
12295,3,27416
12296,5,27417
12297,3,27418
12298,3,27419
12299,5,27420
12300,5,27421
12301,5,27422
12302,3,27423
12303,3,27424
12304,3,27425
12305,3,27426
12306,3,27427
12307,3,27428
12308,3,27429
12309,3,27430
12310,3,27431
12311,3,27432
12312,3,27433
12313,3,27434
12314,5,27435
12315,5,27436
12316,5,27437
12317,6,27438
12318,6,27439
12319,6,27440
12320,3,27441
12321,3,27442
12322,3,27443
12323,3,27444
12324,3,27445
12325,5,27446
12326,5,27447
12327,5,27448
12328,2,27449
12329,2,27450
12330,2,27451
12331,2,27452
12332,2,27453
12333,2,27454
12334,2,27455
12335,2,27456
12336,2,27457
12337,2,27458
12338,2,27459
12339,2,27460
12340,2,27461
12341,2,27462
12342,2,27463
12343,2,27464
12344,2,27465
12345,2,27466
12346,2,27467
12347,2,27468
12348,5,27469
12349,5,27470
12350,5,27471
12351,5,27472
12352,6,27473
12353,6,27474
12354,6,27475
12355,6,27476
12356,6,27477
12357,2,27478
12358,7,27479
12359,7,27480
12360,1,27481
12361,7,27482
12362,7,27483
12363,7,27484
12364,1,27485
12365,1,27486
12366,1,27487
12367,1,27488
12368,1,27489
12369,1,27490
12370,1,27491
12371,1,27492
12372,1,27493
12373,1,27494
12374,1,27495
12375,1,27496
12376,2,27497
12377,2,27498
12378,2,27499
12379,2,27500
12380,2,27501
12381,2,27502
12382,2,27503
12383,2,27504
12384,2,27505
12385,2,27506
12386,1,27507
12387,1,27508
12388,1,27509
12389,1,27510
12390,1,27511
12391,1,27512
12392,1,27513
12393,2,27514
12394,2,27515
12395,2,27516
12396,2,27517
12397,2,27518
12398,1,27519
12399,1,27520
12400,1,27521
12401,1,27522
12402,1,27523
12403,1,27524
12404,1,27525
12405,1,27526
12406,1,27527
12407,1,27528
12408,1,27529
12409,1,27530
12410,1,27531
12411,1,27532
12412,2,27533
12413,2,27534
12414,2,27535
12415,2,27536
12416,2,27537
12417,1,27538
12418,1,27539
12419,1,27540
12420,1,27541
12421,1,27542
12422,2,27543
12423,2,27544
12424,1,27545
12425,1,27546
12426,1,27547
12427,1,27548
12428,1,27549
12429,1,27550
12430,1,27551
12431,1,27552
12432,1,27553
12433,1,27554
12434,1,27555
12435,1,27556
12436,6,27557
12437,6,27558
12438,6,27559
12439,6,27560
12440,1,27561
12441,1,27562
12442,1,27563
12443,6,27564
12444,6,27565
12445,6,27566
12446,6,27567
12447,6,27568
12448,6,27569
12449,6,27570
12450,6,27571
12451,6,27572
12452,6,27573
12453,3,27574
12454,3,27575
12455,3,27576
12456,3,27577
12457,3,27578
12458,3,27579
12459,3,27580
12460,3,27581
12461,3,27582
12462,3,27583
12463,3,27584
12464,3,27585
12465,5,27586
12466,5,27587
12467,5,27588
12468,6,27589
12469,6,27590
12470,3,27591
12471,5,27592
12472,3,27593
12473,3,27594
12474,3,27595
12475,3,27596
12476,5,27597
12477,5,27598
12478,5,27599
12479,3,27600
12480,3,27601
12481,3,27602
12482,3,27603
12483,3,27604
12484,3,27605
12485,3,27606
12486,3,27607
12487,3,27608
12488,3,27609
12489,3,27610
12490,5,27611
12491,5,27612
12492,3,27613
12493,3,27614
12494,5,27615
12495,6,27616
12496,3,27617
12497,3,27618
12498,2,27619
12499,3,27620
12500,2,27621
12501,5,27622
12502,5,27623
12503,5,27624
12504,3,27625
12505,2,27626
12506,3,27627
12507,3,27628
12508,2,27629
12509,2,27630
12510,2,27631
12511,2,27632
12512,2,27633
12513,2,27634
12514,2,27635
12515,2,27636
12516,2,27637
12517,2,27638
12518,2,27639
12519,2,27640
12520,2,27641
12521,2,27642
12522,2,27643
12523,2,27644
12524,2,27645
12525,2,27646
12526,2,27647
12527,2,27648
12528,6,27649
12529,6,27650
12530,6,27651
12531,6,27652
12532,6,27653
12533,2,27654
12534,7,27655
12535,7,27656
12536,7,27657
12537,7,27658
12538,7,27659
12539,1,27660
12540,1,27661
12541,1,27662
12542,1,27663
12543,1,27664
12544,1,27665
12545,1,27666
12546,1,27667
12547,1,27668
12548,1,27669
12549,1,27670
12550,1,27671
12551,1,27672
12552,2,27673
12553,2,27674
12554,2,27675
12555,2,27676
12556,2,27677
12557,2,27678
12558,2,27679
12559,2,27680
12560,2,27681
12561,2,27682
12562,1,27683
12563,1,27684
12564,1,27685
12565,1,27686
12566,1,27687
12567,1,27688
12568,1,27689
12569,2,27690
12570,2,27691
12571,2,27692
12572,2,27693
12573,2,27694
12574,1,27695
12575,1,27696
12576,1,27697
12577,1,27698
12578,1,27699
12579,1,27700
12580,1,27701
12581,1,27702
12582,1,27703
12583,1,27704
12584,1,27705
12585,1,27706
12586,1,27707
12587,1,27708
12588,1,27709
12589,2,27710
12590,2,27711
12591,2,27712
12592,2,27713
12593,2,27714
12594,1,27715
12595,1,27716
12596,2,27717
12597,1,27718
12598,2,27719
12599,1,27720
12600,1,27721
12601,1,27722
12602,1,27723
12603,1,27724
12604,1,27725
12605,1,27726
12606,1,27727
12607,1,27728
12608,1,27729
12609,6,27730
12610,6,27731
12611,6,27732
12612,6,27733
12613,6,27734
12614,6,27735
12615,6,27736
12616,6,27737
12617,6,27738
12618,6,27739
12619,6,27740
12620,6,27741
12621,6,27742
12622,6,27743
12623,6,27744
12624,6,27745
12625,6,27746
12626,5,27747
12627,6,27748
12628,6,27749
12629,6,27750
12630,6,27751
12631,6,27752
12632,6,27753
12633,6,27754
12634,3,27755
12635,3,27756
12636,3,27757
12637,3,27758
12638,3,27759
12639,3,27760
12640,6,27761
12641,5,27762
12642,5,27763
12643,6,27764
12644,6,27765
12645,6,27766
12646,6,27767
12647,5,27768
12648,3,27769
12649,3,27770
12650,3,27771
12651,3,27772
12652,3,27773
12653,3,27774
12654,3,27775
12655,3,27776
12656,3,27777
12657,3,27778
12658,3,27779
12659,3,27780
12660,3,27781
12661,3,27782
12662,3,27783
12663,3,27784
12664,3,27785
12665,3,27786
12666,3,27787
12667,3,27788
12668,3,27789
12669,5,27790
12670,3,27791
12671,3,27792
12672,3,27793
12673,6,27794
12674,3,27795
12675,6,27796
12676,3,27797
12677,3,27798
12678,2,27799
12679,2,27800
12680,2,27801
12681,2,27802
12682,3,27803
12683,3,27804
12684,3,27805
12685,2,27806
12686,6,27807
12687,2,27808
12688,2,27809
12689,2,27810
12690,2,27811
12691,2,27812
12692,2,27813
12693,2,27814
12694,2,27815
12695,2,27816
12696,2,27817
12697,2,27818
12698,2,27819
12699,2,27820
12700,2,27821
12701,2,27822
12702,2,27823
12703,2,27824
12704,2,27825
12705,2,27826
12706,6,27827
12707,6,27828
12708,6,27829
12709,6,27830
12710,2,27831
12711,2,27832
12712,1,27833
12713,2,27834
12714,2,27835
12715,2,27836
12716,1,27837
12717,1,27838
12718,1,27839
12719,1,27840
12720,1,27841
12721,1,27842
12722,1,27843
12723,1,27844
12724,1,27845
12725,1,27846
12726,1,27847
12727,1,27848
12728,1,27849
12729,1,27850
12730,1,27851
12731,1,27852
12732,1,27853
12733,2,27854
12734,2,27855
12735,2,27856
12736,2,27857
12737,2,27858
12738,2,27859
12739,1,27860
12740,1,27861
12741,1,27862
12742,1,27863
12743,1,27864
12744,1,27865
12745,1,27866
12746,1,27867
12747,2,27868
12748,2,27869
12749,2,27870
12750,2,27871
12751,2,27872
12752,1,27873
12753,1,27874
12754,1,27875
12755,1,27876
12756,1,27877
12757,1,27878
12758,1,27879
12759,1,27880
12760,1,27881
12761,1,27882
12762,1,27883
12763,1,27884
12764,1,27885
12765,1,27886
12766,1,27887
12767,2,27888
12768,2,27889
12769,2,27890
